,0,1,2,3,4,5,6,7,8
3005,6,8.0,,,,,,,
3006,1,8.0,3.0,5.0,,,,,
3007,2,,,,,,,,
3008,3,6.0,,,,,,,
3009,3,2.0,,,,,,,
3010,3,7.0,6.0,,,,,,
3012,1,4.0,,,,,,,
3013,3,5.0,2.0,6.0,0.0,,,,
3014,3,5.0,2.0,6.0,0.0,,,,
3015,0,1.0,8.0,,,,,,
3016,1,,,,,,,,
3017,1,,,,,,,,
3018,1,,,,,,,,
3019,8,1.0,6.0,,,,,,
3020,6,1.0,,,,,,,
3021,8,1.0,6.0,,,,,,
3022,2,0.0,,,,,,,
3024,0,,,,,,,,
3025,3,0.0,5.0,8.0,4.0,,,,
3026,6,1.0,,,,,,,
3027,8,1.0,6.0,,,,,,
3028,2,6.0,8.0,,,,,,
3029,1,,,,,,,,
3030,2,,,,,,,,
3031,1,8.0,6.0,3.0,,,,,
3032,0,,,,,,,,
3033,1,8.0,6.0,3.0,,,,,
3034,0,6.0,,,,,,,
3035,1,0.0,8.0,,,,,,
3036,7,0.0,3.0,1.0,,,,,
3037,2,1.0,5.0,,,,,,
3038,8,,,,,,,,
3039,8,1.0,0.0,,,,,,
3040,6,0.0,3.0,,,,,,
3041,8,3.0,6.0,1.0,,,,,
3042,0,1.0,,,,,,,
3043,1,0.0,8.0,,,,,,
3044,0,3.0,,,,,,,
3222,1,0.0,7.0,5.0,4.0,,,,
3223,0,7.0,3.0,2.0,1.0,,,,
3224,6,8.0,5.0,,,,,,
3225,6,2.0,7.0,0.0,8.0,,,,
3226,0,3.0,4.0,5.0,7.0,,,,
3227,1,,,,,,,,
3229,0,1.0,6.0,8.0,7.0,,,,
3230,0,3.0,,,,,,,
3231,1,7.0,0.0,8.0,2.0,,,,
3232,1,,,,,,,,
3233,2,,,,,,,,
3234,0,3.0,1.0,,,,,,
3235,2,,,,,,,,
3236,8,1.0,6.0,7.0,,,,,
3237,5,3.0,,,,,,,
3238,0,2.0,7.0,1.0,,,,,
3239,0,3.0,,,,,,,
3240,0,,,,,,,,
3280,6,1.0,0.0,5.0,,,,,
3483,8,6.0,1.0,,,,,,
3485,0,6.0,1.0,,,,,,
3486,1,7.0,,,,,,,
3487,0,1.0,,,,,,,
3488,1,0.0,,,,,,,
3489,1,8.0,,,,,,,
3490,3,6.0,2.0,,,,,,
3491,1,0.0,8.0,7.0,5.0,,,,
3492,0,8.0,,,,,,,
3509,3,6.0,2.0,,,,,,
3510,3,4.0,1.0,6.0,8.0,,,,
3511,1,,,,,,,,
3512,1,,,,,,,,
3513,0,,,,,,,,
3514,8,1.0,0.0,7.0,4.0,,,,
3515,2,0.0,8.0,6.0,1.0,,,,
3516,4,8.0,3.0,1.0,,,,,
3517,7,2.0,3.0,4.0,,,,,
3518,2,0.0,8.0,6.0,1.0,,,,
3519,4,1.0,6.0,0.0,5.0,,,,
3520,0,,,,,,,,
3521,4,1.0,0.0,,,,,,
3523,7,2.0,3.0,4.0,,,,,
3524,1,6.0,8.0,0.0,3.0,,,,
3525,0,1.0,,,,,,,
3526,3,,,,,,,,
3527,6,8.0,5.0,1.0,3.0,,,,
3528,6,5.0,0.0,4.0,,,,,
3529,3,0.0,,,,,,,
3530,4,7.0,8.0,1.0,0.0,,,,
3531,1,6.0,8.0,3.0,7.0,,,,
3532,4,0.0,2.0,,,,,,
3533,7,0.0,5.0,,,,,,
3535,4,7.0,5.0,3.0,8.0,,,,
3536,4,7.0,8.0,1.0,0.0,,,,
3537,2,7.0,4.0,1.0,5.0,,,,
3540,3,,,,,,,,
3542,6,1.0,0.0,,,,,,
3543,2,3.0,6.0,,,,,,
3544,0,,,,,,,,
3545,3,7.0,2.0,0.0,8.0,,,,
3546,8,3.0,0.0,,,,,,
3547,8,0.0,,,,,,,
3548,1,,,,,,,,
3549,0,3.0,,,,,,,
3550,0,,,,,,,,
3553,1,6.0,8.0,,,,,,
3555,1,,,,,,,,
3556,0,1.0,3.0,5.0,4.0,,,,
3557,1,,,,,,,,
3558,0,,,,,,,,
3559,3,,,,,,,,
3560,3,6.0,4.0,,,,,,
3561,3,,,,,,,,
3562,3,,,,,,,,
3563,3,,,,,,,,
3564,8,1.0,0.0,6.0,,,,,
3565,0,7.0,1.0,8.0,6.0,,,,
3568,0,,,,,,,,
3569,8,1.0,6.0,3.0,5.0,,,,
3570,8,6.0,1.0,3.0,,,,,
3571,3,8.0,6.0,1.0,5.0,,,,
3572,0,7.0,,,,,,,
3573,1,0.0,8.0,,,,,,
3575,0,,,,,,,,
3576,0,8.0,6.0,1.0,,,,,
3649,8,3.0,0.0,,,,,,
3694,8,,,,,,,,
3816,8,1.0,6.0,0.0,4.0,,,,
3817,3,0.0,6.0,1.0,,,,,
3818,0,,,,,,,,
3820,0,,,,,,,,
3821,8,0.0,1.0,3.0,,,,,
3822,0,,,,,,,,
3823,0,,,,,,,,
3824,1,6.0,8.0,4.0,0.0,,,,
3825,7,,,,,,,,
3926,0,,,,,,,,
3927,1,5.0,4.0,7.0,6.0,,,,
3928,0,8.0,,,,,,,
3929,0,8.0,7.0,,,,,,
3931,0,6.0,8.0,5.0,1.0,,,,
3933,0,8.0,,,,,,,
3934,1,4.0,3.0,,,,,,
3935,0,3.0,,,,,,,
3936,3,6.0,4.0,5.0,,,,,
3937,6,0.0,3.0,5.0,,,,,
3938,3,,,,,,,,
3939,8,3.0,2.0,,,,,,
3940,0,,,,,,,,
3941,0,,,,,,,,
3943,8,1.0,0.0,,,,,,
3945,4,1.0,0.0,8.0,,,,,
3946,0,1.0,7.0,5.0,3.0,,,,
3947,8,6.0,5.0,1.0,,,,,
3948,0,1.0,,,,,,,
3949,0,8.0,1.0,,,,,,
3950,1,8.0,,,,,,,
3952,0,,,,,,,,
3953,7,,,,,,,,
3954,0,8.0,1.0,,,,,,
3955,0,,,,,,,,
3956,0,1.0,,,,,,,
3957,8,7.0,5.0,,,,,,
3959,0,,,,,,,,
3960,0,8.0,,,,,,,
3961,3,,,,,,,,
3962,0,8.0,4.0,1.0,,,,,
3964,0,8.0,1.0,,,,,,
4023,8,,,,,,,,
4024,0,1.0,,,,,,,
4025,0,,,,,,,,
4026,0,1.0,6.0,7.0,,,,,
4028,0,7.0,1.0,,,,,,
4029,0,,,,,,,,
4030,0,2.0,,,,,,,
4031,1,3.0,6.0,8.0,0.0,,,,
4032,7,0.0,8.0,,,,,,
4033,1,0.0,,,,,,,
4034,2,6.0,8.0,3.0,7.0,,,,
4036,0,4.0,3.0,6.0,1.0,,,,
4037,0,1.0,6.0,7.0,3.0,,,,
4038,6,1.0,0.0,,,,,,
4040,0,6.0,,,,,,,
4041,6,1.0,5.0,,,,,,
4042,0,,,,,,,,
4043,1,6.0,0.0,5.0,,,,,
4044,0,7.0,,,,,,,
4045,8,3.0,7.0,0.0,6.0,,,,
4046,3,0.0,4.0,,,,,,
4047,1,8.0,6.0,5.0,3.0,,,,
4048,0,8.0,7.0,1.0,6.0,,,,
4049,0,3.0,7.0,2.0,5.0,,,,
4050,2,,,,,,,,
4052,2,,,,,,,,
4191,1,8.0,6.0,,,,,,
4192,8,,,,,,,,
4193,1,3.0,,,,,,,
4194,0,8.0,2.0,1.0,5.0,,,,
4195,1,,,,,,,,
4196,0,8.0,2.0,1.0,5.0,,,,
4197,1,8.0,0.0,7.0,4.0,,,,
4198,8,,,,,,,,
4200,0,2.0,8.0,,,,,,
4201,8,6.0,,,,,,,
4202,1,,,,,,,,
4204,8,6.0,,,,,,,
4205,8,,,,,,,,
4206,6,0.0,3.0,8.0,1.0,,,,
4207,0,2.0,8.0,3.0,5.0,,,,
4208,1,0.0,,,,,,,
4209,1,0.0,,,,,,,
4210,0,8.0,7.0,4.0,,,,,
4211,8,0.0,4.0,7.0,1.0,,,,
4212,0,8.0,7.0,5.0,1.0,,,,
4213,1,6.0,0.0,3.0,8.0,,,,
4214,1,8.0,,,,,,,
4215,1,6.0,5.0,3.0,7.0,,,,
4216,8,6.0,1.0,0.0,4.0,,,,
4217,8,6.0,1.0,,,,,,
4218,0,,,,,,,,
4219,0,,,,,,,,
4220,0,,,,,,,,
4237,8,6.0,,,,,,,
4238,1,,,,,,,,
4361,1,8.0,6.0,0.0,,,,,
4362,0,1.0,8.0,6.0,7.0,,,,
4363,8,0.0,1.0,3.0,6.0,,,,
4364,8,0.0,1.0,3.0,6.0,,,,
4365,0,8.0,,,,,,,
4366,0,,,,,,,,
4367,3,,,,,,,,
4369,0,,,,,,,,
4371,0,,,,,,,,
4372,0,1.0,8.0,,,,,,
4373,0,8.0,2.0,,,,,,
4374,4,0.0,6.0,1.0,8.0,,,,
4375,8,1.0,6.0,5.0,7.0,,,,
4376,0,7.0,5.0,6.0,4.0,,,,
4377,7,3.0,5.0,,,,,,
4378,0,,,,,,,,
4386,6,1.0,8.0,0.0,2.0,,,,
4387,6,1.0,8.0,3.0,0.0,,,,
4388,6,3.0,8.0,4.0,1.0,,,,
4390,1,6.0,8.0,5.0,3.0,,,,
4391,1,6.0,8.0,5.0,3.0,,,,
4392,0,6.0,1.0,8.0,3.0,,,,
4393,1,0.0,,,,,,,
4394,1,8.0,6.0,0.0,5.0,,,,
4395,1,8.0,6.0,,,,,,
4396,8,1.0,3.0,6.0,0.0,,,,
4397,0,,,,,,,,
4399,1,8.0,6.0,,,,,,
4400,1,8.0,0.0,6.0,3.0,,,,
4401,1,8.0,0.0,6.0,3.0,,,,
4496,8,6.0,,,,,,,
4497,0,,,,,,,,
4498,8,6.0,1.0,4.0,0.0,,,,
4499,1,0.0,,,,,,,
4500,5,1.0,2.0,4.0,3.0,,,,
4501,6,,,,,,,,
4502,2,8.0,0.0,,,,,,
4503,0,4.0,8.0,1.0,6.0,,,,
4655,2,3.0,7.0,6.0,,,,,
4656,0,1.0,,,,,,,
4657,1,0.0,8.0,,,,,,
4658,0,,,,,,,,
4660,0,3.0,8.0,1.0,4.0,,,,
4663,0,3.0,7.0,8.0,6.0,,,,
4664,2,3.0,4.0,6.0,,,,,
4665,3,0.0,2.0,6.0,,,,,
4666,2,3.0,7.0,6.0,1.0,,,,
4667,0,3.0,,,,,,,
4668,8,2.0,,,,,,,
4669,0,2.0,,,,,,,
4670,8,1.0,0.0,3.0,,,,,
4671,0,1.0,3.0,6.0,8.0,,,,
4672,6,1.0,,,,,,,
4673,0,3.0,8.0,4.0,1.0,,,,
4674,8,1.0,0.0,7.0,4.0,,,,
4675,8,6.0,0.0,7.0,1.0,,,,
4676,2,,,,,,,,
4679,0,,,,,,,,
4680,3,0.0,6.0,5.0,2.0,,,,
4681,7,3.0,1.0,8.0,0.0,,,,
4683,3,2.0,6.0,,,,,,
4684,0,1.0,3.0,8.0,7.0,,,,
4685,1,3.0,5.0,6.0,,,,,
4686,3,2.0,6.0,,,,,,
4687,2,6.0,5.0,1.0,3.0,,,,
4688,0,,,,,,,,
4689,1,,,,,,,,
4690,0,6.0,3.0,1.0,8.0,,,,
4691,3,6.0,2.0,,,,,,
4692,2,3.0,4.0,6.0,,,,,
4694,3,6.0,,,,,,,
4696,2,0.0,,,,,,,
4697,1,0.0,5.0,3.0,6.0,,,,
4698,8,6.0,4.0,,,,,,
4699,6,1.0,,,,,,,
4700,8,0.0,,,,,,,
4701,7,2.0,8.0,6.0,4.0,,,,
4702,2,4.0,5.0,7.0,3.0,,,,
4703,3,,,,,,,,
4704,3,,,,,,,,
4706,3,6.0,2.0,5.0,,,,,
4707,8,1.0,0.0,3.0,,,,,
4708,0,1.0,6.0,3.0,8.0,,,,
4709,0,3.0,2.0,6.0,1.0,,,,
4710,0,1.0,6.0,3.0,8.0,,,,
4711,0,3.0,1.0,7.0,6.0,,,,
4712,3,6.0,0.0,5.0,2.0,,,,
4715,0,,,,,,,,
4716,0,8.0,5.0,2.0,,,,,
4718,1,8.0,,,,,,,
4719,0,,,,,,,,
4720,8,1.0,0.0,5.0,6.0,,,,
4721,1,,,,,,,,
4722,0,1.0,,,,,,,
4723,0,8.0,1.0,5.0,7.0,,,,
4724,0,3.0,8.0,1.0,4.0,,,,
4725,3,0.0,8.0,6.0,1.0,,,,
4726,1,4.0,6.0,3.0,0.0,,,,
4728,0,1.0,3.0,,,,,,
4729,0,6.0,1.0,2.0,3.0,,,,
4730,6,8.0,1.0,5.0,3.0,,,,
4732,1,,,,,,,,
4733,6,,,,,,,,
4735,0,6.0,2.0,8.0,3.0,,,,
4736,0,,,,,,,,
4737,1,,,,,,,,
4928,2,6.0,3.0,,,,,,
4929,1,8.0,,,,,,,
4930,3,5.0,6.0,2.0,0.0,,,,
4931,0,,,,,,,,
4932,1,,,,,,,,
4933,0,1.0,7.0,,,,,,
4934,6,3.0,2.0,,,,,,
4935,1,,,,,,,,
4936,8,0.0,,,,,,,
4937,0,,,,,,,,
4938,8,0.0,,,,,,,
4939,1,6.0,,,,,,,
4940,1,0.0,8.0,,,,,,
4941,3,,,,,,,,
4942,1,8.0,,,,,,,
4944,1,0.0,8.0,,,,,,
4946,1,4.0,6.0,8.0,7.0,,,,
4947,4,2.0,3.0,1.0,0.0,,,,
4948,2,6.0,1.0,7.0,3.0,,,,
4949,8,,,,,,,,
4950,0,8.0,,,,,,,
4951,0,8.0,,,,,,,
4953,8,1.0,5.0,6.0,7.0,,,,
4954,0,,,,,,,,
4955,1,8.0,,,,,,,
4957,5,2.0,3.0,,,,,,
4958,1,8.0,0.0,7.0,6.0,,,,
5304,3,0.0,1.0,6.0,8.0,,,,
5305,1,6.0,8.0,,,,,,
5306,0,8.0,7.0,,,,,,
5307,0,1.0,4.0,,,,,,
5308,0,8.0,7.0,,,,,,
5309,1,6.0,8.0,,,,,,
5310,6,3.0,8.0,,,,,,
5311,6,3.0,8.0,,,,,,
5312,8,6.0,,,,,,,
5314,8,1.0,6.0,,,,,,
5315,1,6.0,8.0,,,,,,
5324,1,,,,,,,,
5325,1,8.0,6.0,0.0,5.0,,,,
5326,1,0.0,,,,,,,
5327,1,7.0,0.0,5.0,6.0,,,,
5328,1,7.0,0.0,5.0,6.0,,,,
5329,7,2.0,6.0,,,,,,
5330,1,0.0,,,,,,,
5331,0,8.0,1.0,,,,,,
5332,0,,,,,,,,
5333,0,,,,,,,,
5334,7,2.0,3.0,4.0,0.0,,,,
5335,1,8.0,3.0,6.0,0.0,,,,
5336,0,,,,,,,,
5337,0,7.0,3.0,5.0,1.0,,,,
5338,1,3.0,0.0,8.0,,,,,
5339,5,1.0,4.0,7.0,2.0,,,,
5340,0,1.0,8.0,6.0,5.0,,,,
5341,0,1.0,8.0,5.0,4.0,,,,
5342,8,0.0,6.0,7.0,,,,,
5343,7,2.0,3.0,4.0,0.0,,,,
5344,8,6.0,1.0,,,,,,
5345,3,6.0,5.0,4.0,,,,,
5346,0,1.0,,,,,,,
5347,1,8.0,,,,,,,
5348,0,4.0,,,,,,,
5349,6,,,,,,,,
5350,0,4.0,3.0,,,,,,
5354,6,,,,,,,,
5355,0,3.0,6.0,8.0,1.0,,,,
5356,1,0.0,,,,,,,
5357,0,7.0,8.0,,,,,,
5358,0,,,,,,,,
5359,0,1.0,,,,,,,
5360,0,1.0,,,,,,,
5361,3,0.0,1.0,,,,,,
5362,5,3.0,6.0,7.0,4.0,,,,
5363,0,7.0,2.0,5.0,3.0,,,,
5364,3,0.0,1.0,6.0,,,,,
5365,0,1.0,6.0,,,,,,
5366,0,,,,,,,,
5367,0,1.0,2.0,6.0,7.0,,,,
5368,1,6.0,0.0,3.0,4.0,,,,
5369,2,6.0,7.0,,,,,,
5370,0,8.0,4.0,5.0,6.0,,,,
5371,2,6.0,7.0,,,,,,
5372,0,,,,,,,,
5373,5,3.0,1.0,7.0,,,,,
5374,4,1.0,0.0,,,,,,
5376,8,,,,,,,,
5377,8,,,,,,,,
5378,0,8.0,4.0,,,,,,
5379,1,,,,,,,,
5380,1,8.0,,,,,,,
5381,5,3.0,1.0,7.0,,,,,
5382,0,8.0,6.0,5.0,1.0,,,,
5383,1,6.0,3.0,5.0,0.0,,,,
5384,0,1.0,8.0,,,,,,
5385,0,4.0,1.0,3.0,2.0,,,,
5387,2,0.0,,,,,,,
5388,1,8.0,5.0,3.0,7.0,,,,
5389,1,8.0,5.0,7.0,3.0,,,,
5390,3,0.0,5.0,8.0,1.0,,,,
5393,6,3.0,8.0,,,,,,
5394,2,,,,,,,,
5395,4,1.0,0.0,8.0,6.0,,,,
5399,0,,,,,,,,
5401,0,1.0,,,,,,,
5404,6,3.0,2.0,0.0,,,,,
5405,0,1.0,,,,,,,
5406,0,8.0,6.0,7.0,1.0,,,,
5407,0,,,,,,,,
5408,2,6.0,5.0,1.0,0.0,,,,
5411,0,,,,,,,,
5412,0,4.0,,,,,,,
5413,0,,,,,,,,
5414,2,,,,,,,,
5415,0,7.0,4.0,6.0,1.0,,,,
5416,2,6.0,,,,,,,
5417,8,6.0,1.0,,,,,,
5418,1,8.0,6.0,4.0,,,,,
5419,0,1.0,8.0,,,,,,
5420,0,1.0,,,,,,,
5421,6,8.0,1.0,5.0,7.0,,,,
5422,0,,,,,,,,
5423,0,,,,,,,,
5424,7,6.0,5.0,,,,,,
5425,1,8.0,,,,,,,
5426,2,8.0,6.0,0.0,1.0,,,,
5427,0,,,,,,,,
5451,0,1.0,,,,,,,
5452,2,,,,,,,,
5453,0,4.0,,,,,,,
5454,0,7.0,5.0,8.0,1.0,,,,
5455,1,0.0,3.0,2.0,,,,,
5456,7,0.0,,,,,,,
5457,0,1.0,8.0,,,,,,
5458,0,1.0,3.0,8.0,,,,,
5459,8,6.0,1.0,,,,,,
5460,1,,,,,,,,
5462,0,2.0,4.0,,,,,,
5530,1,0.0,,,,,,,
5531,0,8.0,6.0,,,,,,
5532,1,0.0,,,,,,,
5533,0,,,,,,,,
5534,8,,,,,,,,
5535,1,0.0,,,,,,,
5536,1,0.0,2.0,,,,,,
5537,8,1.0,7.0,6.0,5.0,,,,
5613,1,3.0,8.0,0.0,6.0,,,,
5614,1,,,,,,,,
5615,1,6.0,0.0,8.0,5.0,,,,
5616,8,1.0,6.0,3.0,0.0,,,,
5617,1,6.0,8.0,3.0,0.0,,,,
5618,8,6.0,1.0,,,,,,
5619,8,1.0,,,,,,,
5620,6,1.0,8.0,,,,,,
5621,1,8.0,0.0,,,,,,
5622,1,,,,,,,,
5623,1,8.0,0.0,3.0,6.0,,,,
5624,1,8.0,6.0,0.0,,,,,
5625,3,6.0,2.0,,,,,,
5626,8,6.0,0.0,1.0,,,,,
5627,1,6.0,,,,,,,
5628,1,6.0,8.0,,,,,,
5629,1,8.0,0.0,2.0,4.0,,,,
5729,2,,,,,,,,
5916,1,8.0,6.0,5.0,0.0,,,,
5918,0,8.0,7.0,1.0,,,,,
5919,1,0.0,4.0,,,,,,
5920,1,5.0,8.0,0.0,,,,,
5921,2,,,,,,,,
5922,3,2.0,,,,,,,
5923,8,1.0,6.0,,,,,,
5924,3,0.0,7.0,4.0,6.0,,,,
5925,0,1.0,,,,,,,
5927,6,3.0,0.0,,,,,,
5928,2,7.0,6.0,1.0,,,,,
5929,0,1.0,8.0,,,,,,
5930,1,0.0,8.0,,,,,,
5931,6,0.0,3.0,2.0,,,,,
5932,1,0.0,8.0,,,,,,
5933,2,3.0,5.0,0.0,7.0,,,,
5934,7,3.0,6.0,,,,,,
5936,3,,,,,,,,
5937,6,5.0,1.0,3.0,8.0,,,,
5938,1,0.0,,,,,,,
5941,5,1.0,,,,,,,
5942,1,0.0,8.0,,,,,,
6122,0,8.0,,,,,,,
6123,0,4.0,7.0,,,,,,
6124,0,,,,,,,,
6125,0,3.0,1.0,7.0,6.0,,,,
6126,0,,,,,,,,
6129,3,,,,,,,,
6130,8,1.0,2.0,0.0,7.0,,,,
6154,2,7.0,0.0,1.0,3.0,,,,
6155,0,1.0,7.0,,,,,,
6156,1,8.0,6.0,0.0,3.0,,,,
6158,7,2.0,6.0,8.0,0.0,,,,
6159,0,2.0,3.0,5.0,7.0,,,,
6160,8,6.0,1.0,2.0,3.0,,,,
6161,0,7.0,8.0,4.0,3.0,,,,
6162,8,,,,,,,,
6249,8,,,,,,,,
6456,1,8.0,6.0,,,,,,
6457,8,6.0,7.0,5.0,1.0,,,,
6458,8,6.0,1.0,5.0,,,,,
6459,4,1.0,6.0,7.0,2.0,,,,
6460,1,,,,,,,,
6461,1,8.0,6.0,0.0,5.0,,,,
6462,1,8.0,6.0,,,,,,
6463,2,7.0,4.0,5.0,1.0,,,,
6464,0,2.0,3.0,4.0,7.0,,,,
6465,0,,,,,,,,
6466,0,8.0,4.0,2.0,1.0,,,,
6467,8,,,,,,,,
6468,8,,,,,,,,
6469,4,3.0,2.0,0.0,5.0,,,,
6470,8,1.0,7.0,0.0,4.0,,,,
6471,0,,,,,,,,
6472,6,0.0,5.0,,,,,,
6473,0,1.0,,,,,,,
6474,8,1.0,6.0,3.0,7.0,,,,
6475,0,5.0,,,,,,,
6476,1,,,,,,,,
6477,0,,,,,,,,
6478,1,8.0,0.0,,,,,,
6480,1,6.0,,,,,,,
6481,0,,,,,,,,
6482,6,0.0,,,,,,,
6483,6,0.0,,,,,,,
6484,2,,,,,,,,
6485,0,,,,,,,,
6487,0,8.0,7.0,,,,,,
6488,3,6.0,2.0,0.0,8.0,,,,
6489,2,,,,,,,,
6490,0,1.0,3.0,5.0,,,,,
6491,2,,,,,,,,
6492,8,1.0,6.0,,,,,,
6493,3,,,,,,,,
6495,3,,,,,,,,
6496,6,3.0,1.0,,,,,,
6497,2,,,,,,,,
6499,3,0.0,1.0,8.0,5.0,,,,
6500,6,7.0,0.0,,,,,,
6502,8,,,,,,,,
6503,1,0.0,3.0,6.0,2.0,,,,
6505,0,8.0,1.0,6.0,3.0,,,,
6506,1,,,,,,,,
6507,6,,,,,,,,
6508,1,0.0,,,,,,,
6509,3,,,,,,,,
6510,1,,,,,,,,
6511,3,6.0,2.0,0.0,8.0,,,,
6512,1,8.0,3.0,0.0,,,,,
6513,0,8.0,,,,,,,
6514,0,6.0,5.0,,,,,,
6515,1,8.0,,,,,,,
6516,1,8.0,,,,,,,
6517,6,,,,,,,,
6535,0,,,,,,,,
6536,0,6.0,8.0,,,,,,
6537,1,3.0,,,,,,,
6538,0,3.0,,,,,,,
6539,0,3.0,1.0,,,,,,
6540,6,7.0,8.0,5.0,,,,,
6541,0,,,,,,,,
6542,2,0.0,,,,,,,
6544,6,8.0,,,,,,,
6546,8,6.0,,,,,,,
6547,6,5.0,8.0,,,,,,
6549,5,2.0,8.0,4.0,7.0,,,,
6551,1,6.0,8.0,5.0,,,,,
6552,1,0.0,8.0,7.0,4.0,,,,
6553,2,7.0,1.0,,,,,,
6554,1,0.0,8.0,7.0,4.0,,,,
6555,1,,,,,,,,
6556,8,6.0,0.0,1.0,7.0,,,,
6557,0,6.0,1.0,5.0,4.0,,,,
6558,8,0.0,1.0,6.0,7.0,,,,
6560,2,3.0,6.0,1.0,5.0,,,,
6561,0,1.0,,,,,,,
6562,0,,,,,,,,
6563,7,3.0,1.0,,,,,,
6564,1,0.0,6.0,8.0,7.0,,,,
6565,0,,,,,,,,
6566,2,3.0,6.0,,,,,,
6567,6,1.0,8.0,3.0,4.0,,,,
6568,7,3.0,1.0,8.0,6.0,,,,
6569,0,,,,,,,,
6570,1,6.0,8.0,0.0,3.0,,,,
6571,3,6.0,5.0,4.0,,,,,
6572,2,8.0,1.0,,,,,,
6573,6,1.0,8.0,0.0,7.0,,,,
6574,8,6.0,,,,,,,
6575,7,0.0,,,,,,,
6576,1,6.0,8.0,,,,,,
6577,1,6.0,8.0,0.0,2.0,,,,
6579,1,6.0,8.0,,,,,,
6580,0,2.0,3.0,,,,,,
6581,1,5.0,8.0,7.0,6.0,,,,
6582,0,,,,,,,,
6583,6,1.0,8.0,0.0,5.0,,,,
6584,1,6.0,8.0,0.0,3.0,,,,
6585,0,2.0,3.0,,,,,,
6752,1,6.0,8.0,,,,,,
6753,1,3.0,7.0,0.0,8.0,,,,
6754,1,,,,,,,,
6755,6,8.0,1.0,,,,,,
6756,0,1.0,8.0,6.0,7.0,,,,
6757,1,8.0,4.0,0.0,,,,,
6758,0,,,,,,,,
6760,6,8.0,1.0,0.0,,,,,
6762,6,8.0,3.0,,,,,,
6763,0,3.0,6.0,1.0,8.0,,,,
6764,1,0.0,8.0,6.0,2.0,,,,
6765,1,8.0,6.0,0.0,,,,,
6766,1,8.0,6.0,0.0,,,,,
6767,1,8.0,6.0,5.0,7.0,,,,
6768,1,,,,,,,,
6769,1,8.0,6.0,2.0,0.0,,,,
6770,8,,,,,,,,
6771,8,6.0,1.0,,,,,,
6772,8,6.0,1.0,3.0,,,,,
6773,0,,,,,,,,
6795,2,3.0,6.0,,,,,,
6796,3,2.0,6.0,5.0,,,,,
6798,3,7.0,1.0,4.0,0.0,,,,
6799,1,3.0,7.0,,,,,,
6800,8,,,,,,,,
6801,2,3.0,4.0,6.0,,,,,
6802,0,,,,,,,,
6803,7,0.0,,,,,,,
6804,1,6.0,8.0,,,,,,
6805,1,3.0,7.0,,,,,,
6806,7,8.0,6.0,4.0,0.0,,,,
6807,7,8.0,3.0,0.0,1.0,,,,
6808,1,,,,,,,,
6809,4,3.0,1.0,5.0,0.0,,,,
6812,0,1.0,,,,,,,
6813,8,1.0,6.0,3.0,5.0,,,,
6814,8,,,,,,,,
6815,6,2.0,3.0,,,,,,
6816,2,3.0,6.0,,,,,,
6883,2,6.0,1.0,,,,,,
6884,6,2.0,,,,,,,
6885,1,6.0,8.0,0.0,4.0,,,,
6887,3,8.0,7.0,6.0,5.0,,,,
6888,3,,,,,,,,
6889,0,7.0,8.0,,,,,,
6891,1,0.0,5.0,6.0,8.0,,,,
6892,0,,,,,,,,
6893,8,6.0,1.0,,,,,,
6894,0,,,,,,,,
6895,0,5.0,1.0,7.0,4.0,,,,
6896,3,6.0,2.0,,,,,,
6897,8,7.0,1.0,0.0,3.0,,,,
6898,1,,,,,,,,
6899,8,7.0,1.0,0.0,3.0,,,,
6900,0,,,,,,,,
6901,7,,,,,,,,
6902,2,5.0,3.0,1.0,,,,,
6903,2,7.0,6.0,8.0,0.0,,,,
6905,1,,,,,,,,
6906,1,3.0,7.0,4.0,,,,,
6907,8,0.0,,,,,,,
6908,2,,,,,,,,
6963,0,4.0,7.0,8.0,1.0,,,,
6964,0,,,,,,,,
6965,0,6.0,2.0,3.0,,,,,
6966,6,8.0,1.0,,,,,,
6967,6,2.0,3.0,,,,,,
6968,5,6.0,,,,,,,
6969,8,7.0,0.0,,,,,,
6970,1,6.0,8.0,0.0,,,,,
6971,6,,,,,,,,
6972,1,3.0,7.0,6.0,5.0,,,,
6973,6,1.0,8.0,4.0,,,,,
6974,0,,,,,,,,
6975,0,8.0,3.0,7.0,6.0,,,,
7023,0,2.0,7.0,3.0,5.0,,,,
7024,6,1.0,,,,,,,
7025,0,1.0,7.0,,,,,,
7026,0,,,,,,,,
7027,0,2.0,,,,,,,
7028,0,3.0,1.0,,,,,,
7029,1,,,,,,,,
7030,1,,,,,,,,
7031,7,,,,,,,,
7032,7,2.0,8.0,,,,,,
7033,8,,,,,,,,
7034,0,,,,,,,,
7035,6,1.0,,,,,,,
7036,1,0.0,7.0,3.0,8.0,,,,
7037,8,7.0,,,,,,,
7038,8,1.0,6.0,,,,,,
7039,1,,,,,,,,
7040,0,1.0,6.0,8.0,2.0,,,,
7041,8,1.0,5.0,7.0,,,,,
7042,0,,,,,,,,
7043,0,8.0,1.0,,,,,,
7044,0,1.0,,,,,,,
7045,4,0.0,,,,,,,
7046,4,0.0,,,,,,,
7047,1,,,,,,,,
7048,1,,,,,,,,
7049,0,6.0,1.0,,,,,,
7050,8,1.0,6.0,,,,,,
7051,0,8.0,,,,,,,
7052,0,,,,,,,,
7053,1,0.0,3.0,7.0,5.0,,,,
